schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,subject_id,predicate,object_id,relation_order,evidence_locator,confidence
r014.backend.record,1.0.0,ttp.r014.relation.2036,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.03,2036,"{""end_line"":4958,""path"":""authority/downloads/yaintt.tex"",""start_line"":4956}",high
r014.backend.record,1.0.0,ttp.r014.relation.2037,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.03,contains,ttp.r014.segment.461,2037,"{""end_line"":5553,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5550}",high
r014.backend.record,1.0.0,ttp.r014.relation.2038,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.theorem.01,2038,"{""end_line"":4963,""path"":""authority/downloads/yaintt.tex"",""start_line"":4959}",high
r014.backend.record,1.0.0,ttp.r014.relation.2039,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.01,contains,ttp.r014.segment.462,2039,"{""end_line"":5558,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5554}",high
r014.backend.record,1.0.0,ttp.r014.relation.2040,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.01,contains,ttp.r014.unit.sec.primitive-roots.proof.01,2040,"{""end_line"":4985,""path"":""authority/downloads/yaintt.tex"",""start_line"":4964}",high
r014.backend.record,1.0.0,ttp.r014.relation.2041,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.01,contains,ttp.r014.segment.463,2041,"{""end_line"":5582,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5559}",high
r014.backend.record,1.0.0,ttp.r014.relation.2042,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.01,proves,ttp.r014.unit.sec.primitive-roots.theorem.01,2042,"{""end_line"":4985,""path"":""authority/downloads/yaintt.tex"",""start_line"":4964}",high
r014.backend.record,1.0.0,ttp.r014.relation.2043,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.04,2043,"{""end_line"":4998,""path"":""authority/downloads/yaintt.tex"",""start_line"":4987}",high
r014.backend.record,1.0.0,ttp.r014.relation.2044,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.04,contains,ttp.r014.segment.464,2044,"{""end_line"":5594,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5584}",high
r014.backend.record,1.0.0,ttp.r014.relation.2045,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.theorem.02,2045,"{""end_line"":5006,""path"":""authority/downloads/yaintt.tex"",""start_line"":4999}",high
r014.backend.record,1.0.0,ttp.r014.relation.2046,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.02,contains,ttp.r014.segment.465,2046,"{""end_line"":5603,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5595}",high
r014.backend.record,1.0.0,ttp.r014.relation.2047,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.02,contains,ttp.r014.unit.sec.primitive-roots.proof.02,2047,"{""end_line"":5068,""path"":""authority/downloads/yaintt.tex"",""start_line"":5007}",high
r014.backend.record,1.0.0,ttp.r014.relation.2048,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.02,contains,ttp.r014.segment.466,2048,"{""end_line"":5667,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5604}",high
r014.backend.record,1.0.0,ttp.r014.relation.2049,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.02,proves,ttp.r014.unit.sec.primitive-roots.theorem.02,2049,"{""end_line"":5068,""path"":""authority/downloads/yaintt.tex"",""start_line"":5007}",high
r014.backend.record,1.0.0,ttp.r014.relation.2050,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.05,2050,"{""end_line"":5073,""path"":""authority/downloads/yaintt.tex"",""start_line"":5070}",high
r014.backend.record,1.0.0,ttp.r014.relation.2051,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.05,contains,ttp.r014.segment.467,2051,"{""end_line"":5672,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5669}",high
r014.backend.record,1.0.0,ttp.r014.relation.2052,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.theorem.03,2052,"{""end_line"":5080,""path"":""authority/downloads/yaintt.tex"",""start_line"":5074}",high
r014.backend.record,1.0.0,ttp.r014.relation.2053,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.03,contains,ttp.r014.segment.468,2053,"{""end_line"":5680,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5673}",high
r014.backend.record,1.0.0,ttp.r014.relation.2054,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.03,contains,ttp.r014.unit.sec.primitive-roots.proof.03,2054,"{""end_line"":5100,""path"":""authority/downloads/yaintt.tex"",""start_line"":5081}",high
r014.backend.record,1.0.0,ttp.r014.relation.2055,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.03,contains,ttp.r014.segment.469,2055,"{""end_line"":5703,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5681}",high
r014.backend.record,1.0.0,ttp.r014.relation.2056,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.03,proves,ttp.r014.unit.sec.primitive-roots.theorem.03,2056,"{""end_line"":5100,""path"":""authority/downloads/yaintt.tex"",""start_line"":5081}",high
r014.backend.record,1.0.0,ttp.r014.relation.2057,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.06,2057,"{""end_line"":5105,""path"":""authority/downloads/yaintt.tex"",""start_line"":5102}",high
r014.backend.record,1.0.0,ttp.r014.relation.2058,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.06,contains,ttp.r014.segment.470,2058,"{""end_line"":5709,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5705}",high
r014.backend.record,1.0.0,ttp.r014.relation.2059,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.theorem.04,2059,"{""end_line"":5109,""path"":""authority/downloads/yaintt.tex"",""start_line"":5106}",high
r014.backend.record,1.0.0,ttp.r014.relation.2060,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.04,contains,ttp.r014.segment.471,2060,"{""end_line"":5714,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5710}",high
r014.backend.record,1.0.0,ttp.r014.relation.2061,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.04,contains,ttp.r014.unit.sec.primitive-roots.proof.04,2061,"{""end_line"":5163,""path"":""authority/downloads/yaintt.tex"",""start_line"":5110}",high
r014.backend.record,1.0.0,ttp.r014.relation.2062,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.04,contains,ttp.r014.segment.472,2062,"{""end_line"":5770,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5715}",high
r014.backend.record,1.0.0,ttp.r014.relation.2063,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.04,proves,ttp.r014.unit.sec.primitive-roots.theorem.04,2063,"{""end_line"":5163,""path"":""authority/downloads/yaintt.tex"",""start_line"":5110}",high
r014.backend.record,1.0.0,ttp.r014.relation.2064,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.07,2064,"{""end_line"":5167,""path"":""authority/downloads/yaintt.tex"",""start_line"":5165}",high
r014.backend.record,1.0.0,ttp.r014.relation.2065,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.07,contains,ttp.r014.segment.473,2065,"{""end_line"":5774,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5772}",high
r014.backend.record,1.0.0,ttp.r014.relation.2066,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.corollary.01,2066,"{""end_line"":5170,""path"":""authority/downloads/yaintt.tex"",""start_line"":5168}",high
r014.backend.record,1.0.0,ttp.r014.relation.2067,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.corollary.01,contains,ttp.r014.segment.474,2067,"{""end_line"":5779,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5775}",high
r014.backend.record,1.0.0,ttp.r014.relation.2068,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.corollary.01,contains,ttp.r014.unit.sec.primitive-roots.proof.05,2068,"{""end_line"":5173,""path"":""authority/downloads/yaintt.tex"",""start_line"":5171}",high
r014.backend.record,1.0.0,ttp.r014.relation.2069,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.05,contains,ttp.r014.segment.475,2069,"{""end_line"":5782,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5780}",high
r014.backend.record,1.0.0,ttp.r014.relation.2070,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.05,proves,ttp.r014.unit.sec.primitive-roots.corollary.01,2070,"{""end_line"":5173,""path"":""authority/downloads/yaintt.tex"",""start_line"":5171}",high
r014.backend.record,1.0.0,ttp.r014.relation.2071,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.08,2071,"{""end_line"":5178,""path"":""authority/downloads/yaintt.tex"",""start_line"":5175}",high
r014.backend.record,1.0.0,ttp.r014.relation.2072,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.08,contains,ttp.r014.segment.476,2072,"{""end_line"":5787,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5784}",high
r014.backend.record,1.0.0,ttp.r014.relation.2073,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.theorem.05,2073,"{""end_line"":5181,""path"":""authority/downloads/yaintt.tex"",""start_line"":5179}",high
r014.backend.record,1.0.0,ttp.r014.relation.2074,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.05,contains,ttp.r014.segment.477,2074,"{""end_line"":5790,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5788}",high
r014.backend.record,1.0.0,ttp.r014.relation.2075,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.theorem.05,contains,ttp.r014.unit.sec.primitive-roots.proof.06,2075,"{""end_line"":5220,""path"":""authority/downloads/yaintt.tex"",""start_line"":5182}",high
r014.backend.record,1.0.0,ttp.r014.relation.2076,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.06,contains,ttp.r014.segment.478,2076,"{""end_line"":5831,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5791}",high
r014.backend.record,1.0.0,ttp.r014.relation.2077,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.proof.06,proves,ttp.r014.unit.sec.primitive-roots.theorem.05,2077,"{""end_line"":5220,""path"":""authority/downloads/yaintt.tex"",""start_line"":5182}",high
r014.backend.record,1.0.0,ttp.r014.relation.2078,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.discussion.09,2078,"{""end_line"":5225,""path"":""authority/downloads/yaintt.tex"",""start_line"":5222}",high
r014.backend.record,1.0.0,ttp.r014.relation.2079,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.discussion.09,contains,ttp.r014.segment.479,2079,"{""end_line"":5836,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5833}",high
r014.backend.record,1.0.0,ttp.r014.relation.2080,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots,contains,ttp.r014.unit.sec.primitive-roots.exercises,2080,"{""end_line"":5271,""path"":""authority/downloads/yaintt.tex"",""start_line"":5232}",high
r014.backend.record,1.0.0,ttp.r014.relation.2081,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.segment.480,2081,"{""end_line"":5843,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5843}",high
r014.backend.record,1.0.0,ttp.r014.relation.2082,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.01,2082,"{""end_line"":5237,""path"":""authority/downloads/yaintt.tex"",""start_line"":5235}",high
r014.backend.record,1.0.0,ttp.r014.relation.2083,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.01,contains,ttp.r014.segment.481,2083,"{""end_line"":5848,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5846}",high
r014.backend.record,1.0.0,ttp.r014.relation.2084,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.02,2084,"{""end_line"":5242,""path"":""authority/downloads/yaintt.tex"",""start_line"":5239}",high
r014.backend.record,1.0.0,ttp.r014.relation.2085,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.02,contains,ttp.r014.segment.482,2085,"{""end_line"":5853,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5850}",high
r014.backend.record,1.0.0,ttp.r014.relation.2086,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.03,2086,"{""end_line"":5246,""path"":""authority/downloads/yaintt.tex"",""start_line"":5244}",high
r014.backend.record,1.0.0,ttp.r014.relation.2087,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.03,contains,ttp.r014.segment.483,2087,"{""end_line"":5858,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5855}",high
r014.backend.record,1.0.0,ttp.r014.relation.2088,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.04,2088,"{""end_line"":5252,""path"":""authority/downloads/yaintt.tex"",""start_line"":5248}",high
r014.backend.record,1.0.0,ttp.r014.relation.2089,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.04,contains,ttp.r014.segment.484,2089,"{""end_line"":5864,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5860}",high
r014.backend.record,1.0.0,ttp.r014.relation.2090,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.05,2090,"{""end_line"":5258,""path"":""authority/downloads/yaintt.tex"",""start_line"":5254}",high
r014.backend.record,1.0.0,ttp.r014.relation.2091,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.05,contains,ttp.r014.segment.485,2091,"{""end_line"":5870,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5866}",high
r014.backend.record,1.0.0,ttp.r014.relation.2092,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.06,2092,"{""end_line"":5262,""path"":""authority/downloads/yaintt.tex"",""start_line"":5260}",high
r014.backend.record,1.0.0,ttp.r014.relation.2093,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.06,contains,ttp.r014.segment.486,2093,"{""end_line"":5874,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5872}",high
r014.backend.record,1.0.0,ttp.r014.relation.2094,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercises,contains,ttp.r014.unit.sec.primitive-roots.exercise.07,2094,"{""end_line"":5268,""path"":""authority/downloads/yaintt.tex"",""start_line"":5264}",high
r014.backend.record,1.0.0,ttp.r014.relation.2095,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.primitive-roots.exercise.07,contains,ttp.r014.segment.487,2095,"{""end_line"":5881,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5876}",high
r014.backend.record,1.0.0,ttp.r014.relation.2096,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.id-id.chap.ieqdl,contains,ttp.r014.unit.sec.indices,2096,"{""end_line"":5523,""path"":""authority/downloads/yaintt.tex"",""start_line"":5272}",high
r014.backend.record,1.0.0,ttp.r014.relation.2097,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices,contains,ttp.r014.segment.488,2097,"{""end_line"":5895,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5895}",high
r014.backend.record,1.0.0,ttp.r014.relation.2098,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices,contains,ttp.r014.unit.sec.indices.discussion.01,2098,"{""end_line"":5281,""path"":""authority/downloads/yaintt.tex"",""start_line"":5273}",high
r014.backend.record,1.0.0,ttp.r014.relation.2099,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.discussion.01,contains,ttp.r014.segment.489,2099,"{""end_line"":5905,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5896}",high
r014.backend.record,1.0.0,ttp.r014.relation.2100,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices,contains,ttp.r014.unit.sec.indices.definition.01,2100,"{""end_line"":5289,""path"":""authority/downloads/yaintt.tex"",""start_line"":5282}",high
r014.backend.record,1.0.0,ttp.r014.relation.2101,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.definition.01,contains,ttp.r014.segment.490,2101,"{""end_line"":5915,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5906}",high
r014.backend.record,1.0.0,ttp.r014.relation.2102,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices,contains,ttp.r014.unit.sec.indices.example.01,2102,"{""end_line"":5393,""path"":""authority/downloads/yaintt.tex"",""start_line"":5291}",high
r014.backend.record,1.0.0,ttp.r014.relation.2103,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.example.01,contains,ttp.r014.segment.491,2103,"{""end_line"":6020,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5917}",high
r014.backend.record,1.0.0,ttp.r014.relation.2104,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.example.01,contains,ttp.r014.unit.sec.indices.table.01,2104,"{""end_line"":5361,""path"":""authority/downloads/yaintt.tex"",""start_line"":5297}",high
r014.backend.record,1.0.0,ttp.r014.relation.2105,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.table.01,contains,ttp.r014.segment.492,2105,"{""end_line"":5988,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5924}",high
r014.backend.record,1.0.0,ttp.r014.relation.2106,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.table.01,illustrates,ttp.r014.unit.sec.indices.example.01,2106,"{""end_line"":5361,""path"":""authority/downloads/yaintt.tex"",""start_line"":5297}",high
r014.backend.record,1.0.0,ttp.r014.relation.2107,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.table.01,contains,ttp.r014.unit.sec.indices.tabular.01,2107,"{""end_line"":5328,""path"":""authority/downloads/yaintt.tex"",""start_line"":5298}",high
r014.backend.record,1.0.0,ttp.r014.relation.2108,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.tabular.01,contains,ttp.r014.segment.493,2108,"{""end_line"":5955,""path"":""qa/review-candidates/boundary28-r2/yaintt-id.tex"",""start_line"":5925}",high
r014.backend.record,1.0.0,ttp.r014.relation.2109,relation,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,ttp.r014.unit.sec.indices.tabular.01,illustrates,ttp.r014.unit.sec.indices.table.01,2109,"{""end_line"":5328,""path"":""authority/downloads/yaintt.tex"",""start_line"":5298}",high
