schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,order,concept_id,source_term,target_term,variants,rejected_forms,scope,register,evidence,examples
r014.backend.record,1.0.0,ttp.r014.term.136,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,136,ttp.concept.probabilistic_polynomial_time_turing_machine,probabilistic polynomial-time Turing machine,mesin Turing waktu-polinomial probabilistik,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Preserve the complexity-theoretic assumption exactly."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""complexity.probabilistic_polynomial_time_turing_machine""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""probabilistic polynomial-time Turing machine"",""target_text"":""mesin Turing waktu-polinomial probabilistik"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.137,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,137,ttp.concept.computational_complexity,computational complexity,kompleksitas komputasi,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Standard field name."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""cs.computational_complexity""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""computational complexity"",""target_text"":""kompleksitas komputasi"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.138,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,138,ttp.concept.key_distribution,key distribution,distribusi kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Central practical limitation of one-time pads."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.key_distribution""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key distribution"",""target_text"":""distribusi kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.139,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,139,ttp.concept.pseudorandom,pseudorandom,acak semu,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Deterministic from a shared seed but computationally appears random to attackers."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""randomness.pseudorandom""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""pseudorandom"",""target_text"":""acak semu"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.140,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,140,ttp.concept.keyspace,keyspace,ruang kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Set of every valid key for the cryptosystem."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.keyspace""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""keyspace"",""target_text"":""ruang kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.141,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,141,ttp.concept.brute_force_attack,brute-force attack,serangan brute force,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Trying every possible key; retain the common loan phrase without an internal hyphen."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.brute_force_attack""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""brute-force attack"",""target_text"":""serangan brute force"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.142,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,142,ttp.concept.exhaustive_search,exhaustive search,pencarian menyeluruh,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Introduced as the equivalent name for a brute-force attack."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""search.exhaustive_search""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""exhaustive search"",""target_text"":""pencarian menyeluruh"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.143,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,143,ttp.concept.message_space,message space,ruang pesan,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Set of possible messages for the encrypted communication."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.message_space""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""message space"",""target_text"":""ruang pesan"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.144,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,144,ttp.concept.frequency_analysis,frequency analysis,analisis frekuensi,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Compare observed symbol frequencies with a reference-language distribution."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.frequency_analysis""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""frequency analysis"",""target_text"":""analisis frekuensi"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.145,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,145,ttp.concept.letter_frequency,letter frequency,frekuensi huruf,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Localize figure captions and index entries consistently."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.letter_frequency""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""letter frequency"",""target_text"":""frekuensi huruf"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.146,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,146,ttp.concept.total_square_error,total square error,galat kuadrat total,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Preserve `d(f,g)=\\sum_{j=0}^{25}(f(j)-g(j))^2`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""stats.total_square_error""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""total square error"",""target_text"":""galat kuadrat total"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.147,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,147,ttp.concept.least_squares,least squares,kuadrat terkecil,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Statistical/linear-algebra equivalence stated by the source."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""stats.least_squares""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""least squares"",""target_text"":""kuadrat terkecil"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.148,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,148,ttp.concept.caesar_cracker,Caesar cracker,pemecah Caesar,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Automatic selection of the shift minimizing square error."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.caesar_cracker""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""Caesar cracker"",""target_text"":""pemecah Caesar"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.149,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,149,ttp.concept.key_length,key length,panjang kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""For Vigenère, the number of repeated shift components."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.key_length""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key length"",""target_text"":""panjang kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.150,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,150,ttp.concept.key_position,key position,posisi kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""One coordinate/substream in a repeated Vigenère key, not an alphabet letter."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.key_position""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key position"",""target_text"":""posisi kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.151,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,151,ttp.concept.weighted_mixture,weighted mixture,campuran berbobot,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""A mixture whose component shifts contribute according to their unequal multiplicities."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""stats.weighted_mixture""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""weighted mixture"",""target_text"":""campuran berbobot"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.152,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,152,ttp.concept.symmetric_cipher,symmetric cipher / cryptosystem / encryption,cipher / kriptosistem / enkripsi simetris,"[""kriptosistem"",""enkripsi simetris""]",[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""The same shared secret key is used for encryption and decryption."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.symmetric_cipher""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""symmetric cipher / cryptosystem / encryption"",""target_text"":""cipher / kriptosistem / enkripsi simetris"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.153,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,153,ttp.concept.private_key_cryptosystem,private-key cryptosystem,kriptosistem kunci privat,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Name used here for the symmetric-key construction."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.private_key_cryptosystem""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""private-key cryptosystem"",""target_text"":""kriptosistem kunci privat"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.154,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,154,ttp.concept.asymmetric_cipher,asymmetric cipher / cryptosystem / encryption,cipher / kriptosistem / enkripsi asimetris,"[""kriptosistem"",""enkripsi asimetris""]",[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Separate associated encryption and decryption keyspaces."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.asymmetric_cipher""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""asymmetric cipher / cryptosystem / encryption"",""target_text"":""cipher / kriptosistem / enkripsi asimetris"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.155,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,155,ttp.concept.key_generation_algorithm,key-generation algorithm,algoritme pembangkitan kunci,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Efficiently emits an associated public/private key pair; written `\\mathsf{Gen}`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.key_generation_algorithm""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""key-generation algorithm"",""target_text"":""algoritme pembangkitan kunci"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.156,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,156,ttp.concept.encryption_keyspace,encryption keyspace,ruang kunci enkripsi,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Written `\\Kk_e`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.encryption_keyspace""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""encryption keyspace"",""target_text"":""ruang kunci enkripsi"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.157,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,157,ttp.concept.decryption_keyspace,decryption keyspace,ruang kunci dekripsi,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Written `\\Kk_d`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.decryption_keyspace""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""decryption keyspace"",""target_text"":""ruang kunci dekripsi"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.158,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,158,ttp.concept.public_key,public key,kunci publik,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Publicly distributed encryption key."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.public_key""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""public key"",""target_text"":""kunci publik"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.159,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,159,ttp.concept.private_key,private key,kunci privat,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Secret decryption key; do not translate as `kunci pribadi`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.private_key""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""private key"",""target_text"":""kunci privat"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.160,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,160,ttp.concept.public_key_cryptosystem,public-key cryptosystem,kriptosistem kunci publik,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":"""",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.public_key_cryptosystem""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""public-key cryptosystem"",""target_text"":""kriptosistem kunci publik"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.161,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,161,ttp.concept.cryptographic_salt,cryptographic salt,salt kriptografis,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Retain the established technical loan `salt` and explain its random-data role."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.cryptographic_salt""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""cryptographic salt"",""target_text"":""salt kriptografis"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.162,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,162,ttp.concept.traffic_analysis,traffic analysis,analisis lalu lintas,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Here, correlation of repeated ciphertexts with observable actions."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.traffic_analysis""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""traffic analysis"",""target_text"":""analisis lalu lintas"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.163,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,163,ttp.concept.one_way_function,one-way function,fungsi satu arah,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Efficient forward evaluation with infeasible inversion on the relevant image."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.one_way_function""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""one-way function"",""target_text"":""fungsi satu arah"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.164,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,164,ttp.concept.quantum_computer,quantum computer,komputer kuantum,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Contrast with `komputer klasik`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""computing.quantum_computer""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""quantum computer"",""target_text"":""komputer kuantum"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.165,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,165,ttp.concept.rsa_modulus,RSA modulus,modulus RSA,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""`n=pq` for distinct large primes `p,q`."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.rsa_modulus""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""RSA modulus"",""target_text"":""modulus RSA"",""usage"":""authoritative complete-edition term mapping""}]"
r014.backend.record,1.0.0,ttp.r014.term.166,term,active,ttp.r014.yaintt,ttp.r014.yaintt,,id-ID,2026-08-22T03:06:00+02:00,codex.r014.id-ID,,166,ttp.concept.rsa_semiprime,RSA semiprime,semiprima RSA,[],[],R014 complete reviewed id-ID edition,formal textbook,"{""evidence_sha256"":""3e3fe31baa8565bbc54cd6d789570cac18ed469f68cf683f08dd639ef92d9bd1"",""notes"":""Product of two large primes of comparable size; do not generalize factoring hardness to arbitrary composites."",""path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""target_sha256"":""b1dd2926dc8bfdb84c6a3b4605490a8d96b14c44d89653867160d701fa0f17db"",""terminology_id"":""crypto.rsa_semiprime""}","[{""evidence_path"":""qa/review-candidates/boundary28-r2/TERMINOLOGY.md"",""source_text"":""RSA semiprime"",""target_text"":""semiprima RSA"",""usage"":""authoritative complete-edition term mapping""}]"
