schema,schema_version,record_id,entity_class,status,work_id,resource_id,edition_id,locale,created_at,responsible_workflow,supersedes,qa_type,result,witness_ids,evidence,method,event_timestamp
r014.backend.record,1.0.0,ttp.r014.qa.boundary3-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary3-pdf""]","{""path"":""qa/BOUNDARY3_VISUAL.json""}",bounded evidence replay,2026-08-21T13:44:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary4-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary4-pdf""]","{""path"":""qa/BOUNDARY4_VISUAL.json""}",bounded evidence replay,2026-08-21T14:22:05+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary4-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary4-pdf""]","{""path"":""qa/BOUNDARY4_BUILD.json""}",bounded evidence replay,2026-08-21T14:20:02+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary4-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary4-pdf""]","{""path"":""qa/BOUNDARY4_VISUAL.json""}",bounded evidence replay,2026-08-21T14:22:05+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary5-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary5-pdf""]","{""path"":""qa/BOUNDARY5_VISUAL.json""}",bounded evidence replay,2026-08-21T14:59:39+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary5-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary5-pdf""]","{""path"":""qa/BOUNDARY5_BUILD.json""}",bounded evidence replay,2026-08-21T14:53:55+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary5-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary5-pdf""]","{""path"":""qa/BOUNDARY5_VISUAL.json""}",bounded evidence replay,2026-08-21T14:59:39+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary6-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary6-pdf""]","{""path"":""qa/BOUNDARY6_VISUAL.json""}",bounded evidence replay,2026-08-21T16:59:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary6-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary6-pdf""]","{""path"":""qa/BOUNDARY6_BUILD.json""}",bounded evidence replay,2026-08-21T16:56:45+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary6-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary6-pdf""]","{""path"":""qa/BOUNDARY6_VISUAL.json""}",bounded evidence replay,2026-08-21T16:59:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary7-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary7-pdf""]","{""path"":""qa/BOUNDARY7_VISUAL.json""}",bounded evidence replay,2026-08-21T17:16:30+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary7-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary7-pdf""]","{""path"":""qa/BOUNDARY7_BUILD.json""}",bounded evidence replay,2026-08-21T17:14:20+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary7-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary7-pdf""]","{""path"":""qa/BOUNDARY7_VISUAL.json""}",bounded evidence replay,2026-08-21T17:16:30+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary8-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary8-pdf""]","{""path"":""qa/BOUNDARY8_VISUAL.json""}",bounded evidence replay,2026-08-21T17:29:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary8-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary8-pdf""]","{""path"":""qa/BOUNDARY8_BUILD.json""}",bounded evidence replay,2026-08-21T17:28:30+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary8-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary8-pdf""]","{""path"":""qa/BOUNDARY8_VISUAL.json""}",bounded evidence replay,2026-08-21T17:29:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary9-accessibility,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,accessibility,pass_with_untagged_pdf_caveat,"[""ttp.r014.artifact.boundary9-pdf""]","{""path"":""qa/BOUNDARY9_VISUAL.json""}",bounded evidence replay,2026-08-21T17:38:05+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary9-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,target_build,pass,"[""ttp.r014.artifact.boundary9-pdf""]","{""path"":""qa/BOUNDARY9_BUILD.json""}",bounded evidence replay,2026-08-21T17:36:30+02:00
r014.backend.record,1.0.0,ttp.r014.qa.boundary9-visual,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,visual,pass,"[""ttp.r014.artifact.boundary9-pdf""]","{""path"":""qa/BOUNDARY9_VISUAL.json""}",bounded evidence replay,2026-08-21T17:38:05+02:00
r014.backend.record,1.0.0,ttp.r014.qa.component-rights,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,component_rights,pass_with_badge_omission,"[""ttp.r014.artifact.authority-manifest""]","{""path"":""authority/COMPONENT_RIGHTS.json""}",bounded evidence replay,2026-08-21T13:53:00+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-aowi-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/BOUNDARY2_BUILD.json""}",bounded evidence replay,2026-08-21T12:33:25+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-aowi-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/SECTION_AOWI_STRUCTURE.json""}",bounded evidence replay,2026-08-21T12:31:18+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-aowi-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/SECTION_AOWI_STRUCTURE.json""}",bounded evidence replay,2026-08-21T12:31:18+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-awtwwc-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary10""]","{""path"":""qa/SECTION_AWTWWC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:42:06+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-awtwwc-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary10""]","{""path"":""qa/SECTION_AWTWWC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:42:06+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-awtwwc-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary10""]","{""path"":""qa/SECTION_AWTWWC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:42:06+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-crt-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary9""]","{""path"":""qa/SECTION_CRT_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:31:37+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-crt-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary9""]","{""path"":""qa/SECTION_CRT_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:31:37+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-crt-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary9""]","{""path"":""qa/SECTION_CRT_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:31:37+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-dada-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/SECTION_DADA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T13:08:00+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-dada-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/SECTION_DADA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T13:08:00+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-dada-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source""]","{""path"":""qa/SECTION_DADA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T13:08:00+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ea-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary6""]","{""path"":""qa/SECTION_EA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T16:53:15+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ea-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary6""]","{""path"":""qa/SECTION_EA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T16:53:15+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ea-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary6""]","{""path"":""qa/SECTION_EA_STRUCTURE.json""}",bounded evidence replay,2026-08-21T16:53:15+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ephif-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary11""]","{""path"":""qa/SECTION_EPHIF_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:50:42+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ephif-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary11""]","{""path"":""qa/SECTION_EPHIF_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:50:42+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-ephif-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary11""]","{""path"":""qa/SECTION_EPHIF_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:50:42+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-gcd-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary5""]","{""path"":""qa/SECTION_GCD_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:52:24+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-gcd-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary5""]","{""path"":""qa/SECTION_GCD_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:52:24+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-gcd-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary5""]","{""path"":""qa/SECTION_GCD_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:52:24+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-itc-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary7""]","{""path"":""qa/SECTION_ITC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:12:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-itc-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary7""]","{""path"":""qa/SECTION_ITC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:12:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-itc-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary7""]","{""path"":""qa/SECTION_ITC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:12:10+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-lc-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary8""]","{""path"":""qa/SECTION_LC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:24:55+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-lc-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary8""]","{""path"":""qa/SECTION_LC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:24:55+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-lc-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary8""]","{""path"":""qa/SECTION_LC_STRUCTURE.json""}",bounded evidence replay,2026-08-21T17:24:55+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-roiidb-language,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,language,pass,"[""ttp.r014.artifact.target-source.boundary4""]","{""path"":""qa/SECTION_ROIIDB_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:16:54+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-roiidb-math,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,mathematics,pass_with_documented_source_correction,"[""ttp.r014.artifact.target-source.boundary4""]","{""path"":""qa/SECTION_ROIIDB_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:16:54+02:00
r014.backend.record,1.0.0,ttp.r014.qa.section-roiidb-topology,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_target_topology,pass,"[""ttp.r014.artifact.target-source.boundary4""]","{""path"":""qa/SECTION_ROIIDB_STRUCTURE.json""}",bounded evidence replay,2026-08-21T14:16:54+02:00
r014.backend.record,1.0.0,ttp.r014.qa.source-authority,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,source_authority,pass,"[""ttp.r014.artifact.authority-manifest""]","{""path"":""authority/SOURCE_AUTHORITY.json""}",bounded evidence replay,2026-08-21T13:53:00+02:00
r014.backend.record,1.0.0,ttp.r014.qa.upstream-build,qa_event,active,ttp.r014.yaintt,ttp.r014.yaintt,,und,2026-08-21T13:53:00+02:00,codex.r014.id-ID,,upstream_build_baseline,pass_with_modern_compatibility_delta,"[""ttp.r014.artifact.upstream-replay-pdf""]","{""path"":""qa/UPSTREAM_BUILD_BASELINE.json""}",bounded evidence replay,2026-08-21T13:53:00+02:00
